PODA ACTUAL=0.0	PODA ACTUAL=1.0	PODA 1 ANTERIOR=0.0	PODA 1 ANTERIOR=1.0	PODA 2 ANTERIOR=0.0	PODA 2 ANTERIOR=1.0	FECHAFITO-OTOÑO ACTUAL=0.0	FECHAFITO-OTOÑO ACTUAL=DICIEMBRE	FECHAFITO-OTOÑO ACTUAL=DiciembreQuincena2	FECHAFITO-OTOÑO ACTUAL=EneroQuincena2	FECHAFITO-OTOÑO ACTUAL=OctubreQuincena1	FECHAFITO-OTOÑO ACTUAL=OctubreQuincena2	AMI0TOÑO ACTUAL=0.0	AMI0TOÑO ACTUAL=1.0	POTOÑO ACTUAL=0.0	POTOÑO ACTUAL=1.0	COBOTOÑO ACTUAL=0.0	COBOTOÑO ACTUAL=1.0	FOLIALOTOÑO ACTUAL=0.0	FOLIALOTOÑO ACTUAL=1.0	BIOTOÑO ACTUAL=0.0	BIOTOÑO ACTUAL=1.0	BOROTOÑO ACTUAL=0.0	BOROTOÑO ACTUAL=1.0	DIMOTOÑO ACTUAL=0.0	DIMOTOÑO ACTUAL=1.0	AMI0TOÑO ANTERIOR=0.0	AMI0TOÑO ANTERIOR=1.0	POTOÑO ANTERIOR=0.0	POTOÑO ANTERIOR=1.0	COBOTOÑO ANTERIOR=0.0	COBOTOÑO ANTERIOR=1.0	FOLIALOTOÑO ANTERIOR=0.0	FOLIALOTOÑO ANTERIOR=1.0	BIOTOÑO ANTERIOR=0.0	BIOTOÑO ANTERIOR=1.0	BOROTOÑO ANTERIOR=0.0	BOROTOÑO ANTERIOR=1.0	DIMOTOÑO ANTERIOR=0.0	DIMOTOÑO ANTERIOR=1.0	ABO0FECHA ACTUAL=0.0	ABO0FECHA ACTUAL=Febrero	ABO0FECHA ACTUAL=FebreroQuincena1	ABO0FECHA ACTUAL=FebreroQuincena2	ABO0FECHA ACTUAL=FebreroQuincena2/MarzoQuincena1	ABO0FECHA ACTUAL=MARZ	ABO0FECHA ACTUAL=MarzoQuincena1	ABO01 ACTUAL	ABO02 ACTUAL	ABO03 ACTUAL	ABO04 ACTUAL=0.0	ABO04 ACTUAL=1.0	ABO01 ANTERIOR	ABO02 ANTERIOR	ABO03 ANTERIOR	ABO04 ANTERIOR=0.0	ABO04 ANTERIOR=1.0	TIPOOLIVAR ACTUAL=REGADIO	TIPOOLIVAR ACTUAL=SECANO	TIPOOLIVAR ANTERIOR=REGADIO	TIPOOLIVAR ANTERIOR=SECANO	VARIEDAD=CORNEZUELO	VARIEDAD=HOJIBLANCA	VARIEDAD=PICUAL	KILOS 1ANTERIOR	RENDIMIENTO 1ANTERIOR	KILOS 2 ANTERIOR	RENDIMIENTO 2ANTERIOR	TIPODETIERRA=1NLABOREO	TIPODETIERRA=CAPAVEGETAL	ABO0/OLIVO1NREGADIO	ABO0OLIVOCONREGADIO/	FECHAFITO-PRIMAVERA ACTUAL=0.0	FECHAFITO-PRIMAVERA ACTUAL=AbrilQuincena1	FECHAFITO-PRIMAVERA ACTUAL=AbrilQuincena2	FECHAFITO-PRIMAVERA ACTUAL=MarzoQuincena2	FECHAFITO-PRIMAVERA ACTUAL=MayoQuincena1	AMIPRI ACTUAL=0.0	AMIPRI ACTUAL=1.0	POTPRI ACTUAL=0.0	POTPRI ACTUAL=1.0	BORPRI ACTUAL=0.0	BORPRI ACTUAL=1.0	COBPRI ACTUAL=0.0	COBPRI ACTUAL=1.0	UREAPRI ACTUAL=0.0	UREAPRI ACTUAL=1.0	BIOPRI ACTUAL=0.0	BIOPRI ACTUAL=1.0	N,OLIVOS	DIMPRI ACTUAL=0.0	DIMPRI ACTUAL=1.0	ALTERNANCIA-PODA=1.0	ALTERNANCIA-PODA=2.0	FECHARECOGIDA 1ANTERIOR	FECHARECOGIDA 2 ANTERIOR	KILOS/OLIVO 1 ANTERIOR	KILOSACEITE/OLIVO 1 ANTERIOR	KILOS/OLIVO 2 ANTERIOR	KILOSACEITE/OLIVO 2 ANTERIOR	FLOR/INFL	%FLOR FÉRTIL	Tempmedia JMA	Tempmedia MFE	Tempmedia DNO	Tempmedia Enero	Tempmedia Julio	Tempmedia Agosto	Tempmedia Septiembre	Tempmedia Octubre	Tempmedia Noviembre	Tempmedia Diciembre	Tempmedia SAJ	HRmed Julio	HRmed Agosto	HRmed Sept	HRmed Octubre	HRmed Noviembre	HRmed Diciembre	HRmed Enero	HRmed JMA	HRmed MFE	HRmed DNO	HRmed SAJ	RadA Julio	 RadA  Agosto	 RadA Septiembre	 RadA  Octubre	RadA Noviembre	RadA Diciembre	RadA Enero	RadA JMA	RadA MFE	RadA DNO	RadA SAJ	Vmax Julio	Vmed Julio	Vmax Agosto	Vmed Agosto	Vmax Septiembre	Vmed Septiembre	Vmax Octubre	Vmed Octubre	Vmax Noviembre	Vmed Noviembre	Vmax Diciembre	Vmed Diciembre	Vmax Enero	Vmed Enero	Vmax JMA	Vmed JMA	Vmax MFE	Vmed MFE	Vmax DNO	Vmed DNO	Vmax SAJ	Vmed SAJ	Prec Julio	Prec Agosto	Prec Septiembre	Prec Octubre	Prec Noviembre	Prec Diciembre	Prec Enero	Prec JMA	Prec MFE	Prec DNO	Prec SAJ	PrecE Julio	PrecE Agosto	PrecE Septiembre	PrecE Octubre	PrecE Noviembre	PrecE Diciembre	PrecE Enero	PrecE JMA	PrecE MFE	PrecE DNO	PrecE SAJ	ET-PM max Julio	ET-PM min Julio	ET-PM desv Julio	ET-PM max Agosto	ET-PM min Agosto	ET-PM desv Agosto	ET-PM max Septiembre	ET-PM min Septiembre	ET-PM desv Septiembre	ET-PM max Octubre	ET-PM min Octubre	ET-PM desv Octubre	ET-PM max Noviembre	ET-PM min Noviembre	ET-PM desv Noviembre	ET-PM max Diciembre	ET-PM min Diciembre	ET-PM desv Diciembre	ET-PM max Enero	ET-PM min Enero	ET-PM desv Enero	ET-PM max JMA	ET-PM min JMA	ET-PM desv JMA	ET-PM max MFE	ET-PM min MFE	ET-PM desv MFE	ET-PM max DNO	ET-PM min DNO	ET-PM desv DNO	ET-PM max SAJ	ET-PM min SAJ	ET-PM desv SAJ	FECHA FITO-OTOÑO ANTERIOR=0.0	FECHA FITO-OTOÑO ANTERIOR=DiciembreQuincena2	FECHA FITO-OTOÑO ANTERIOR=EneroQuincena2	FECHA FITO-OTOÑO ANTERIOR=OctubreQuincena1	FECHA FITO-OTOÑO ANTERIOR=OctubreQuincena2	ABO0FECHA ANTERIOR=Febrero	ABO0FECHA ANTERIOR=FebreroQuincena1	ABO0FECHA ANTERIOR=FebreroQuincena2	ABO0FECHA ANTERIOR=FebreroQuincena2/MarzoQuincena1	ABO0FECHA ANTERIOR=MARZ	ABO0FECHA ANTERIOR=MarzoQuincena1	KILOS/OLIVOS ACTUAL	CAMPAÑA
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2089.0	21.63	2663.0	20.45	1.0	0.0	2.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	116.0	1.0	0.0	0.0	1.0	351.0	351.0	18.00862069	3.895264655	22.95689655	4.694685345	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2400.0	20.37	3370.0	20.91	1.0	0.0	2.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	140.0	1.0	0.0	0.0	1.0	353.0	353.0	17.14285714	3.492	24.07142857	5.033335714	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	200.0	20.37	300.0	20.91	1.0	0.0	2.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	15.0	1.0	0.0	0.0	1.0	353.0	353.0	13.33333333	2.716	20.0	4.182	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6992.0	20.72	6441.0	19.22	1.0	0.0	2.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	300.0	1.0	0.0	0.0	1.0	352.0	353.0	23.30666667	4.829141333	21.47	4.126534	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	8817.0	18.7	15459.0	18.66	1.0	0.0	2.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	608.0	1.0	0.0	0.0	1.0	350.0	350.0	14.50164474	2.711807566	25.42598684	4.744489145	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2100.0	20.37	3632.0	18.0	1.0	0.0	2.27	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	121.0	1.0	0.0	0.0	1.0	346.0	346.0	17.3553719	3.535289256	30.01652893	5.402975207	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1686.0	20.95	2300.0	18.0	1.0	0.0	2.8	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	71.0	1.0	0.0	0.0	1.0	345.0	345.0	23.74647887	4.974887324	32.3943662	5.830985915	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1200.0	21.1	2052.0	20.53	1.0	0.0	2.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	54.0	1.0	0.0	0.0	1.0	359.0	359.0	22.22222222	4.688888889	38.0	7.8014	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	3130.0	18.52	1273.0	21.33	1.0	0.0	2.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	81.0	1.0	0.0	0.0	1.0	361.0	361.0	38.64197531	7.156493827	15.71604938	3.352233333	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	6248.0	18.53	8175.0	17.75	1.0	0.0	2.7	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	221.0	1.0	0.0	0.0	1.0	356.0	356.0	28.27149321	5.238707692	36.99095023	6.565893665	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1464.0	18.7	2294.0	18.41	1.0	0.0	2.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	138.0	1.0	0.0	0.0	1.0	354.0	354.0	10.60869565	1.983826087	16.62318841	3.060328986	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
